"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"605428738302590977","","","2015-06-01 17:40:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @apaphilosophy: APA member Laura D'Olimpio talks about the value and risks of a creative life. http://t.co/1R7ARWZC94","605427613461397504","1140123648","2015-06-01 17:36:06 +0000","http://ab.co/1AFO8ZT,http://ab.co/1AFO8ZT"
"605384255099813889","605118171700469762","245410346","2015-06-01 14:43:48 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@learningjay  Fantastic pictures. What one sees is that you all feel accepted, at ease, &amp; happy to be with each other! @johnrdg12 @GTCS_Tom","","","",""
"605380621544865793","605247493224452096","77735405","2015-06-01 14:29:22 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@Kari_Kivinen Thank you very much, Sir. The live show will be even better. (My apologies for missing out the last 'n' in Väinämöinen.)","","","",""
"605243915634098176","","","2015-06-01 05:26:09 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Our pupil will act the role of Väinämöine @ Tallinn, Estonia. http://t.co/CEAFUgtRTK http://t.co/ZSxHCmbKtR","","","","http://ow.ly/NGgoT,http://twitter.com/mariakasmirli/status/605243915634098176/photo/1,http://twitter.com/mariakasmirli/status/605243915634098176/photo/1"
"605231264476594176","","","2015-06-01 04:35:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @brainpicker: This brought a transcendent tear to my eye: C.S. Lewis on why we read http://t.co/JTZGgY0xfx http://t.co/s82TxQa2FL","605207419342438400","9207632","2015-06-01 03:01:07 +0000","http://buff.ly/1FNSv3L,http://twitter.com/brainpicker/status/605207419342438400/photo/1,http://buff.ly/1FNSv3L,http://twitter.com/brainpicker/status/605207419342438400/photo/1"
"605099509824299008","605076412601659392","245410346","2015-05-31 19:52:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@learningjay Go for it! Or, you could get just two and see what happens :)","","","",""
"605098339995119616","","","2015-05-31 19:47:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ha! https://t.co/Aq21iryYL8","","","","https://twitter.com/ITLWorldwide/status/605095921177591808"
"605075278470230016","","","2015-05-31 18:16:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shocking &amp; eye-opening video about WW2 casualties by @neilhalloran. The figures are staggering &amp; may surprise you. https://t.co/cyb0UyJGd7","","","","https://twitter.com/neilhalloran/status/602890380934283264"
"605074608061067264","","","2015-05-31 18:13:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","13 Ways to Be an Exceptional Teacher http://t.co/obFE78mZbD via @lifehackorg","","","","http://www.lifehack.org/articles/communication/13-ways-to-be-an-exceptional-teacher.html"
"604864894635261952","","","2015-05-31 04:20:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AdviceToWriters: I can shake off everything as I write; my sorrows disappear, my courage is reborn.
ANNE FRANK

#amwriting #writing htt…","603440519675420672","44949890","2015-05-27 06:00:05 +0000","http://twitter.com/AdviceToWriters/status/603440519675420672/photo/1,http://twitter.com/AdviceToWriters/status/603440519675420672/photo/1"
"604861900187402241","","","2015-05-31 04:08:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Kari_Kivinen: Visual definition of ""purpose""! http://t.co/ZlDLJUJpiN","604767722598240256","77735405","2015-05-30 21:53:55 +0000","http://twitter.com/Kari_Kivinen/status/604767722598240256/photo/1,http://twitter.com/Kari_Kivinen/status/604767722598240256/photo/1"
"604721713209843712","","","2015-05-30 18:51:06 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RT @keithfrankish: Nw fee-free European school planned for Differdange in Luxembourg http://t.co/zRXj8jzyyP @mariakasmirli","581849838914048001","52522040","2015-03-28 16:06:26 +0000","http://ow.ly/KV9Y1,http://ow.ly/KV9Y1"
"604709894613311488","","","2015-05-30 18:04:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","One Hundred Classics for Every Child http://t.co/JACrNOO9Of via @katie_s_ashford","","","","http://wp.me/p3gycn-4o"
"604646209794527232","604645408061714432","245410346","2015-05-30 13:51:04 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@learningjay OK. We'll wait for you!","","","",""
"604643760723644416","","245410346","2015-05-30 13:41:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@learningjay If you're around, feel free to join us! (We'll be speaking in English.)","","","",""
"604639382629425152","604634455165280256","245410346","2015-05-30 13:23:57 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@learningjay Cheers: Yia sou! We're going to Georgiadis park (opposite your hotel) with friends and kids. A nice place for light drinks.","","","",""
"604628348665524224","","245410346","2015-05-30 12:40:06 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@learningjay Are you guys still in Heraklion or have you left?","","","",""
"604627536677597184","604603880861802496","245410346","2015-05-30 12:36:52 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@learningjay Yes, we are!","","","",""
"604552288602984448","","","2015-05-30 07:37:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GTCS_Tom: .@TeamSCEL @learningjay @CEOScel Great reviews for this pair's presentation this morning. Enhanced the reputation of Scottish…","604292819512090624","57292117","2015-05-29 14:26:50 +0000",""
"604551921332985856","","","2015-05-30 07:36:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Best Children’s Books of 2014 | Brain Pickings http://t.co/PS7MTrSIkQ via @brainpicker","","","","http://www.brainpickings.org/2014/11/18/best-childrens-books-2014/"
"604512931406082048","","","2015-05-30 05:01:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @OUPPhilosophy: 'Life must be understood backwards. But…it must be lived forwards.' -Søren #Kierkegaard 1813-55 #QOTD #philosopherotm","604508860200718338","2969611414","2015-05-30 04:45:18 +0000",""
"604502696440303616","","1257709748","2015-05-30 04:20:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@johnrdg12 Powerful! I like the idea of building my wings on the way down -- but not without a parachute, or lots of bushes on the ground.","","","",""
"604495373021925377","","","2015-05-30 03:51:42 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Can there be seriousness in silliness?","","","",""
"604494896913870849","","","2015-05-30 03:49:49 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Παιδικό φεστιβάλ 2015 από τις Hρακλειώτισσες Mαμάδες http://t.co/pjpLwj24oT","","","","http://ow.ly/NCxee"
"604370676397535232","","","2015-05-29 19:36:12 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Next, we should address social inequalities in education leadership by drawing on work on implicit bias.","","","",""
"604367688132096000","","","2015-05-29 19:24:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","2 rewarding days with super people and ideas of how to support inclusive leadership in European education. EPNoSL http://t.co/eJKkNALRD0","","","","http://ow.ly/NCoKL"
"604349788012830720","","","2015-05-29 18:13:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","12 Things No One Told You About People Who Grew Up Abroad http://t.co/ueSioqiZMB","","","","http://www.viralthread.com/12-things-no-one-told-you-about-people-who-grew-up-abroad/"
"604330876135067648","","","2015-05-29 16:58:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Empathy week 4th - 12th June @learningjay @johnrdg12  https://t.co/qAmr3Fz25W","","","","https://twitter.com/philosophybites/status/604263624761348096"
"604328527710703616","","","2015-05-29 16:48:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Kari_Kivinen: Memorizers are the lowest achievers in Maths! http://t.co/RtIoWgmxvp","604295757160697857","77735405","2015-05-29 14:38:30 +0000","http://hechingerreport.org/memorizers-are-the-lowest-achievers-and-other-common-core-math-surprises/,http://hechingerreport.org/memorizers-are-the-lowest-achievers-and-other-common-core-math-surprises/"
"604137775953285120","","","2015-05-29 04:10:44 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RT @learningjay: ...and the one about Ernest Shackleton and leadership http://t.co/2Tckx3QJTz @mariakasmirli @johnrdg12","603665398165348352","245410346","2015-05-27 20:53:41 +0000","http://eachandeverydog.net/?p=309,http://eachandeverydog.net/?p=309"
"604134482745106434","","","2015-05-29 03:57:39 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RT @learningjay: @johnrdg12 @mariakasmirli here is one of my most recent posts from #eachandeverydog http://t.co/9S4x0Og2BV about leadership","603664805514375169","245410346","2015-05-27 20:51:19 +0000","http://eachandeverydog.net/?p=517,http://eachandeverydog.net/?p=517"
"473541324877344769","","","2014-06-02 19:07:04 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","A fresh battle to #savetheSEEH (Registrations open &amp; the Ministry suspends Greek nursery &amp; 1st grade for 14-15) http://t.co/97KUnSNXit","","","","http://ow.ly/xxufe"
"453379697309937664","","","2014-04-08 03:51:57 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Save the SEEH!: Maria Kasmirli: No half-baked solutions, please! http://t.co/XHOjDOKlo4","","","","http://ow.ly/vxGol"
"453029006917779456","","","2014-04-07 04:38:26 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Celebrating the SEEH in Lions Square (reposting with credits to the teachers involved) http://t.co/uVm3YmXzg0","","","","http://ow.ly/vuKcL"
"452839891605266433","","","2014-04-06 16:06:58 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","http://t.co/K8iCxppU6O","","","","http://ow.ly/vtZ7j"
"452833179578413056","","","2014-04-06 15:40:17 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Celebrating the SEEH in Lions Square - YouTube http://t.co/bJJd3Eb8Ja","","","","http://ow.ly/vtXhL"
"452327103951044608","","","2014-04-05 06:09:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Radio Kriti discussion of the SEEH with @mariakasmirli http://t.co/pc9quwDAKT","","","","http://ow.ly/vslhl"
"452318965629747201","","","2014-04-05 05:36:59 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Παιδιά από όλη την Ευρώπη στο...κέντρο του Ηρακλείου! // Cretalive // Η Κρήτη στο κόσμο http://t.co/r8edwREp27","","","","http://ow.ly/vskrp"
"452311577870737408","","","2014-04-05 05:07:38 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Κραυγή αγωνίας για το μοναδικό ευρωπαϊκό σχολείο στην Ελλάδα, στο Ηράκλειο Κρήτης! (φωτό) http://t.co/F4wnO89lP0","","","","http://ow.ly/vsjBG"
"452309429715996674","","","2014-04-05 04:59:06 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Dr Christos Tsatsanis supports the SEEH - YouTube http://t.co/Iz62mqfG7E","","","","http://ow.ly/vsjhg"
"452308799026892800","","","2014-04-05 04:56:35 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Dr Eleni Vasilaki supports the SEEH - YouTube http://t.co/m1NaRtv4rT","","","","http://ow.ly/vsjci"
"452146042268823553","","","2014-04-04 18:09:51 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","A pupil uses his multiple language skills to beg the Greek Education Minister to save his school http://t.co/QeHg9lkDZ2 #savetheseeh","","","","http://ow.ly/vroY8"
"452055148215685120","","77735405","2014-04-04 12:08:40 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@Kari_Kivinen Would you please help us save the European School Heraklion? See http://t.co/WClBgulsFl &amp; http://t.co/xgjgPUY3Rs #savetheseeh","","","","http://ow.ly/vpPjx,http://ow.ly/vpPlH"
"452035794073829376","","","2014-04-04 10:51:46 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pls RT! Pls sign our petition to save our school in Heraklion Crete http://t.co/xgjgPUY3Rs (see also http://t.co/WClBgulsFl) #savetheseeh!","","","","http://ow.ly/vpPlH,http://ow.ly/vpPjx"
"451437201730314240","","","2014-04-02 19:13:10 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Dr Eleni Vasilaki supports the SEEH http://t.co/uSyzZA7xuV #savetheseeh","","","","http://ow.ly/vlVWL"
"451236062279380992","","","2014-04-02 05:53:55 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RT @stephenfry: I support the campaign to save the European School in Crete and ask you to do so. Pls sign @keithfrankish's petition http:/…","450564656105807872","15439395","2014-03-31 09:25:59 +0000","http://bit.ly/1jHjiHc,http://bit.ly/1jHjiHc"
"451235815285620737","","","2014-04-02 05:52:56 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","RT @valnic: @rep_parma Support the campaign to save the European School in Crete.Pls sign @keithfrankish's petition #savetheseeh! http://t.…","451139471103508480","13115962","2014-04-01 23:30:06 +0000","http://ow.ly/vjA4G,http://ow.ly/vjA4G"
"451235151742529536","","","2014-04-02 05:50:18 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","7 days! Videos from 3 senior academics supporting the SEEH &amp; loads of videos from the kids themselves http://t.co/DydnLo7WVN #savetheseeh","","","","http://ow.ly/vjWpc"
"440872880495411200","440724639115780098","416608486","2014-03-04 15:34:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@judystout1 Thanks Judith. Nice to make contact. I'm still getting to grips with twitter, but am finding lots of interesting people!","","","",""
"440744107250810881","","","2014-03-04 07:02:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @philosophybites: Looking forward to leading a rerun of the  Philosophy: the Basics course -starts a week today http://t.co/zStCb7PQd9","440743525991579648","37238862","2014-03-04 07:00:19 +0000","http://virtualphilosopher.com/2014/03/places-still-available-on-philosophy-the-basics-course-starting-march-11th.html,http://virtualphilosopher.com/2014/03/places-still-available-on-philosophy-the-basics-course-starting-march-11th.html"
"440524458366103553","","","2014-03-03 16:29:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hckGGREN: nR: Michael Pritchard: revised SEP entry: ""Philosophy for Children"" : http://is.gd/UitP","2086996437","28076637","2009-06-09 07:09:49 +0000",""
"440524094514401280","","","2014-03-03 16:28:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @julesevans77: New issue of Philosophy Now all about teaching philosophy to children. Includes interview with @philosophyshop http://www…","70046357699821568","20732866","2011-05-16 08:42:07 +0000",""
"440523977510096896","","","2014-03-03 16:27:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @drangiehobbs: Here's the podcast of the Philosophy for Children Roundtable at the LSE on 23rd June http://t.co/3B70jpR","85464494372950017","82591098","2011-06-27 21:48:17 +0000","http://www.lse.ac.uk/resources/podcasts/publicLecturesAndEvents.htm#generated-subheading1,http://www.lse.ac.uk/resources/podcasts/publicLecturesAndEvents.htm#generated-subheading1"
"440523615478771713","","","2014-03-03 16:26:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @judystout1: Currently listening to Teaching Philosophy to Children @PhilosophyNow http://t.co/Ydf6IEw3 #philosophy","220408348661653504","416608486","2012-07-04 06:46:59 +0000","http://phi.ms/61d,http://phi.ms/61d"
"440523202591469568","","","2014-03-03 16:24:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DrJohnLTaylor: LSE Public Lecture: Practitioners and Philosophy for Children. I explain how the EPQ supports philosophical education. h…","278638163390513153","92386305","2012-12-11 23:11:29 +0000","http://www2.lse.ac.uk/newsAndMedia/videoAndAudio/channels/publicLecturesAndEvents/player.aspx?id=1057,http://www2.lse.ac.uk/newsAndMedia/videoAndAudio/channels/publicLecturesAndEvents/player.aspx?id=1057"
"440523091119452160","","","2014-03-03 16:24:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Philosophy_Talk: Are children natural born philosophers? This 9 year old certainly is!

http://t.co/tmqF32lI5n http://t.co/WuiJY392VI","314535668875423744","63304316","2013-03-21 00:35:21 +0000","http://youtu.be/SvMiXk2gGSk,http://fb.me/H3RNHXg2,http://youtu.be/SvMiXk2gGSk,http://fb.me/H3RNHXg2"
"440523060899495936","","","2014-03-03 16:24:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @the_if_man: Answer: Beginning education in philosophy and logic for children http://t.co/wDINwQuJwR","316506037760958464","301469692","2013-03-26 11:04:54 +0000","http://philosophy.stackexchange.com/a/5866?stw=2,http://philosophy.stackexchange.com/a/5866?stw=2"
"440522979152515072","","","2014-03-03 16:23:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Abdullaht407: Philosophy for children, by Matthew Lipman (1/7): http://t.co/S4Ulol0OSP","318862324175872000","247599583","2013-04-01 23:07:56 +0000","http://youtu.be/fp5lB3YVnlE,http://youtu.be/fp5lB3YVnlE"
"440522874806628352","","","2014-03-03 16:23:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @philosophybites: Philosophy for Children: an article by @peter_worley  http://t.co/GaZd9okPBD","319394509744111618","37238862","2013-04-03 10:22:39 +0000","http://philosophypress.co.uk/?p=1139,http://philosophypress.co.uk/?p=1139"
"440522847350693888","","","2014-03-03 16:23:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @damonayoung: Yo Melburnians: philosophy for kids! Workshops for children aged 8-10. Sat. afternoons in E. Brunswick: http://t.co/sZG8V9…","334527418356342785","361182963","2013-05-15 04:35:26 +0000","http://thephilosophyclub.wordpress.com/,http://thephilosophyclub.wordpress.com/"
"440522789720969216","","","2014-03-03 16:23:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CEWC_P4C: @ShaunDellenty a very inspirational story - we would love to feature it as a stimulus for one of our philosophy for children …","360669094648877056","568983959","2013-07-26 07:53:07 +0000",""
"440522693092601856","","","2014-03-03 16:22:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GuyLongworth: BLOG: Children's understanding of competition, goals, intentions - Johannes Roessler #Philosophy #Warwick http://t.co/dL7…","367962070505230336","142716265","2013-08-15 10:52:48 +0000","http://www2.warwick.ac.uk/knowledge/culture/when-the-wrong-answer-makes-perfect-sense-how-the-beliefs-of-children-interact-with-their-understanding-of-competition-goals-and-the-intention-of-others,http://www2.warwick.ac.uk/knowledge/culture/when-the-wrong-answer-makes-perfect-sense-how-the-beliefs-of-children-interact-with-their-understanding-of-competition-goals-and-the-intention-of-others"
"440522655767486464","","","2014-03-03 16:22:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JanaMohrLone: A new film about the Oaxaca Philosophy for Children Initiative founded by UW grad student Amy Reed-Sandoval and... http:/…","362985133063684097","239641070","2013-08-01 17:16:14 +0000","http://fb.me/1Vkp4RNvU,http://fb.me/1Vkp4RNvU"
"440522625211981824","","","2014-03-03 16:22:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @PhilosWarwick: Johannes Roessler (Warwick) discusses infants' understanding of others #philosophy #psychology http://t.co/3iRrd3WVV7","368330447442677760","1413216074","2013-08-16 11:16:36 +0000","http://bit.ly/1cEBfCl,http://bit.ly/1cEBfCl"
"440522597630218240","","","2014-03-03 16:22:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @judystout1: Philosophy for children movement is picking up speed. In Socrates' Wake: PLATO awards for K-12 philosophy teaching http://t…","380058615064715264","416608486","2013-09-17 20:00:09 +0000","http://insocrateswake.blogspot.com/2013/08/plato-awards-for-k-12-philosophy.html?spref=tw,http://insocrateswake.blogspot.com/2013/08/plato-awards-for-k-12-philosophy.html?spref=tw"
"440522524510920705","","","2014-03-03 16:22:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JanaMohrLone: Three philosophy for children graduate fellowships now in place at University of Washington  http://t.co/iMdU1LxBWh   #Ph…","382919222042832896","239641070","2013-09-25 17:27:11 +0000","http://ow.ly/msbyF,http://ow.ly/msbyF"
"440522430449455104","","","2014-03-03 16:21:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GuardianEdu: 'We focus so much on knowledge in schools, there isn't enough thinking going on.' http://t.co/MpgqjC7pI9","394437970930843648","24907913","2013-10-27 12:18:35 +0000","http://www.theguardian.com/teacher-network/teacher-blog/2013/oct/27/philosophy-teacher-big-ideas-children,http://www.theguardian.com/teacher-network/teacher-blog/2013/oct/27/philosophy-teacher-big-ideas-children"
"440522325185015808","","","2014-03-03 16:21:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @consequently: To mark World Philosophy Day, Michelle Sowey has a great piece on P4C here: http://t.co/Qw4csT2u8g — please read and spre…","403475400111570944","8423152","2013-11-21 10:50:06 +0000","http://www.theguardian.com/commentisfree/2013/nov/21/teaching-philosophy-to-children-its-a-great-idea,http://www.theguardian.com/commentisfree/2013/nov/21/teaching-philosophy-to-children-its-a-great-idea"
"440522264527007744","","","2014-03-03 16:21:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @stephenlaw60: Teaching philosophy to children? It's a great idea | Michelle Sowey http://t.co/4FyR4DyQ69 via @guardian","403605717493362688","98470340","2013-11-21 19:27:56 +0000","http://gu.com/p/3kgg8/tw,http://gu.com/p/3kgg8/tw"
"440522205773201408","","","2014-03-03 16:20:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ockhamsbeard: ""Studying philosophy cultivates doubt without helplessness, and confidence without hubris."" Teach kids philosophy: http:/…","403751060822822912","21749800","2013-11-22 05:05:28 +0000","http://www.theguardian.com/commentisfree/2013/nov/21/teaching-philosophy-to-children-its-a-great-idea,http://www.theguardian.com/commentisfree/2013/nov/21/teaching-philosophy-to-children-its-a-great-idea"
"440522029088129025","","","2014-03-03 16:20:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @childrenthink: Back to School. Have you thought about a philosophy question board for parents &amp; children? 
http://t.co/GkIhBu3Bz9  ques…","419928161607225344","194763673","2014-01-05 20:27:30 +0000","http://www.childrenthinking.co.uk,http://www.childrenthinking.co.uk"
"440521780240089088","","","2014-03-03 16:19:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @philosophybites: Is philosophy for children just circle time under a different name? https://t.co/SFe8qRSlDu","430584414364794880","37238862","2014-02-04 06:11:38 +0000","https://theconversation.com/can-kids-do-kant-22623,https://theconversation.com/can-kids-do-kant-22623"
"440521738280255488","","","2014-03-03 16:19:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @sophiasbigideas: RT @abujuwairiyyah: RT @KizelArie: Enacting dialogue: the impact of promoting Philosophy for Children #P4C

http://t.c…","438037771018854400","235198532","2014-02-24 19:48:37 +0000","http://academia.edu/5361995/Enacti,http://academia.edu/5361995/Enacti"
"440495641769168896","","","2014-03-03 14:35:19 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Hacking our senses to boost learning power http://t.co/o7ZmUZrbHd","","","","http://ow.ly/ub1LN"
"440482608645169152","","","2014-03-03 13:43:32 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Flipped classrooms in college: Lectures online and problem sets in the classroom. http://t.co/RVe8oHyRa5","","","","http://ow.ly/ub1jr"
"282960901781467136","","","2012-12-23 21:28:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SmileyErin9 You can find out more about us from our fbk pages  http://t.co/oifuEmqr &amp; http://t.co/Gcv0BKaN (feel free to add us as friends)","","","","http://www.facebook.com/maria.kasmirli,http://www.facebook.com/keith.frankish"
"275273453706301442","","","2012-12-02 16:21:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","More Shakespeare from my 5th graders: http://t.co/1mIxK8O6 &amp; http://t.co/9SsIx4rb (the kids welcome feedback!)","","","","http://youtu.be/UKlmay6l3q8,http://youtu.be/Qk9trYaknhs"
"219410676748259328","","126410054","2012-07-01 12:42:36 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@zoemavroudi l'd love to hv yr professional opinion on these performances by my 5th graders in Heraklion pls http://t.co/hyl9Es78 :)","","","","http://ow.ly/bPwIw"
"219191947175268353","219187046076522496","275169171","2012-06-30 22:13:27 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@francesbarber13 Yes! Here are kids from Crete interpreting Shakespeare in the light of the crisis in Greece http://t.co/hyl9Es78","","","","http://ow.ly/bPwIw"
"219054022865321984","","16013027","2012-06-30 13:05:23 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@petereconomides I thought you might like to see the talent of these young kids in Heraklion. Ginetai! http://t.co/hyl9Es78","","","","http://ow.ly/bPwIw"
"218806993970929664","218782934285561858","246941871","2012-06-29 20:43:47 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@irategreek Then it's your problem again!","","","",""
"218724689273552896","","19029137","2012-06-29 15:16:44 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@BrentSpiner Thought you might like these Shakespeare performances by kids in Greece.1st is inspired by PStewart! http://t.co/hyl9Es78","","","","http://ow.ly/bPwIw"
"218370128637722624","217627423854960641","152312395","2012-06-28 15:47:50 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@godsofgreektown Thank you so much for your youtube comment! The kids were delighted -- especially as the comment came from a writer!","","","",""
"217671689159450624","217627423854960641","152312395","2012-06-26 17:32:29 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","@godsofgreektown Thanks! If you felt like leaving a comment on youtube for the students, I'm sure they would be thrilled.","","","",""
"179273386755764224","","","2012-03-12 18:31:20 +0000","<a href=""http://audioboom.com"" rel=""nofollow"">audioBoom</a>","Audioboo: Cavafy, Waiting for the Barbarians http://t.co/p0CxVQbJ","","","","http://boo.fm/b708494"
"177111827854012416","177101551586910208","246941871","2012-03-06 19:22:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@IrateGreek Thanks Theodora! How are you? Will be visiting Crete soon? We're starved for inspiration here.","","","",""
